Campaign ID,Day,Impressions,Avg. position,Search Impr. share
858276865,2018-11-02,296,0.0,14.42%
858842840,2018-11-02,12306,0.0,14.67%
858276916,2018-08-04,15,0.0,< 10%
858276919,2018-08-04,114,0.0,17.54%
858853109,2018-08-04,5481,0.0,57.67%
859238556,2018-08-04,2472,0.0,28.27%
897396478,2018-08-04,75,0.0,81.08%
1358962955,2018-08-04,1,0.0,33.33%
1400682437,2018-08-04,1,0.0, --
858276919,2018-08-05,253,0.0,28.23%
858853109,2018-08-05,5063,0.0,57.48%
897397561,2018-08-05,84,0.0,90.00%
898306788,2018-08-05,18,0.0,90.00%
898306791,2018-08-05,7,0.0,66.67%
898307682,2018-08-05,288,0.0,77.52%
1358962955,2018-08-05,0,0.0,< 10%
1400682437,2018-08-05,1,0.0, --
1401251883,2018-08-05,365,0.0,86.26%
858853109,2018-08-06,8944,0.0,56.28%
859238556,2018-08-06,3767,0.0,28.92%
897396478,2018-08-06,250,0.0,86.15%
897396601,2018-08-06,15,0.0,66.67%
898306788,2018-08-06,30,0.0,45.45%
1359648687,2018-08-06,6,0.0,50.00%
1400682437,2018-08-06,12,0.0, --
1401251883,2018-08-06,541,0.0,88.99%
859238556,2018-08-07,4631,0.0,40.03%
897397561,2018-08-07,463,0.0,72.00%
897401230,2018-08-07,6,0.0,100.00%
898307682,2018-08-07,588,0.0,77.87%
1066540780,2018-08-07,4,0.0, --
1358962955,2018-08-07,1,0.0,< 10%
1358962961,2018-08-07,1,0.0,50.00%
1359648687,2018-08-07,7,0.0,50.00%
1401251883,2018-08-07,617,0.0,91.63%
858276919,2018-08-08,143,0.0,14.33%
858852389,2018-08-08,54,0.0,< 10%
858853109,2018-08-08,9754,0.0,51.97%
897396601,2018-08-08,12,0.0,100.00%
897396670,2018-08-08,14,0.0,100.00%
897397561,2018-08-08,457,0.0,80.52%
898307682,2018-08-08,815,0.0,77.82%
1066540780,2018-08-08,11,0.0, --
1358962955,2018-08-08,0,0.0,< 10%
1358962958,2018-08-08,1,0.0,100.00%
1358962961,2018-08-08,1,0.0,< 10%
1359648687,2018-08-08,3,0.0,75.00%
858276916,2018-08-09,17,0.1,< 10%
858853109,2018-08-09,6871,0.0,48.78%
897396601,2018-08-09,13,0.0,33.33%
897396670,2018-08-09,17,0.0,88.89%
897397438,2018-08-09,45,0.0,100.00%
898307682,2018-08-09,560,0.0,83.04%
1358962955,2018-08-09,2,0.0,100.00%
1359648687,2018-08-09,2,0.0,66.67%
1400682437,2018-08-09,2,0.0,100.00%
858276916,2018-08-10,37,0.1,10.19%
858852389,2018-08-10,42,0.0,< 10%
859238556,2018-08-10,3671,0.0,31.86%
897397561,2018-08-10,257,0.0,71.70%
897401230,2018-08-10,79,0.0,100.00%
898307682,2018-08-10,699,0.0,78.54%
1066540780,2018-08-10,2,0.0, --
1400682437,2018-08-10,2,0.0,100.00%
1401251883,2018-08-10,643,0.0,90.59%
858853109,2018-08-11,5508,0.0,50.63%
897396478,2018-08-11,115,0.0,88.24%
897396670,2018-08-11,5,0.0,100.00%
897397438,2018-08-11,15,0.0,100.00%
897397561,2018-08-11,132,0.0,63.64%
898307682,2018-08-11,418,0.0,75.28%
1400682437,2018-08-11,1,0.0,< 10%
858276916,2018-08-12,19,0.1,< 10%
858276919,2018-08-12,190,0.0,24.19%
858852389,2018-08-12,26,0.0,< 10%
897397561,2018-08-12,98,0.0,71.43%
898307682,2018-08-12,318,0.0,68.12%
1358962955,2018-08-12,0,0.0,< 10%
1359648687,2018-08-12,0,0.0,< 10%
858276916,2018-08-13,38,0.0,10.08%
858276919,2018-08-13,167,0.0,18.34%
858852389,2018-08-13,23,0.0,< 10%
859238556,2018-08-13,2514,0.0,21.41%
897396601,2018-08-13,5,0.0,100.00%
897397438,2018-08-13,14,0.0,50.00%
897397561,2018-08-13,314,0.0,75.68%
897401230,2018-08-13,7,0.0,100.00%
898306788,2018-08-13,9,0.0,36.36%
898306791,2018-08-13,2,0.0,100.00%
898307682,2018-08-13,767,0.0,78.31%
1066540780,2018-08-13,2,0.0, --
1358962964,2018-08-13,1,0.0, --
1359648687,2018-08-13,3,0.0,50.00%
1359648696,2018-08-13,6,0.0,100.00%
859238556,2018-08-14,2144,0.0,23.51%
897396601,2018-08-14,2,0.0,100.00%
897396670,2018-08-14,5,0.0,28.57%
897397561,2018-08-14,274,0.0,78.95%
897401230,2018-08-14,1,0.0, --
898307682,2018-08-14,809,0.0,81.50%
1358962958,2018-08-14,0,0.0,< 10%
1358962961,2018-08-14,2,0.0,50.00%
858276916,2018-08-15,2,0.0,< 10%
897396601,2018-08-15,6,0.0,100.00%
897397438,2018-08-15,25,0.0,100.00%
897401230,2018-08-15,7,0.0,100.00%
898307682,2018-08-15,616,0.0,79.55%
1066540780,2018-08-15,1,0.0, --
1358962955,2018-08-15,2,0.0, --
1358962961,2018-08-15,0,0.0,< 10%
1359648696,2018-08-15,1,0.0, --
1400682437,2018-08-15,1,0.0,100.00%
1401251883,2018-08-15,504,0.0,87.72%
858276919,2018-08-16,21,0.0,< 10%
858852389,2018-08-16,5,0.0,< 10%
858853109,2018-08-16,7674,0.0,37.94%
897396670,2018-08-16,1,0.0,50.00%
897397438,2018-08-16,103,0.0,94.12%
897397561,2018-08-16,229,0.0,67.35%
897401230,2018-08-16,78,0.0,100.00%
898306788,2018-08-16,6,0.0,23.53%
898307682,2018-08-16,466,0.0,73.91%
1358962961,2018-08-16,3,0.0,100.00%
1358962964,2018-08-16,1,0.0,100.00%
1359648687,2018-08-16,2,0.0,< 10%
1401251883,2018-08-16,731,0.0,87.54%
858852389,2018-08-17,5,0.0,< 10%
858853109,2018-08-17,8764,0.0,39.37%
897396478,2018-08-17,1,0.0, --
897397561,2018-08-17,204,0.0,70.83%
897401230,2018-08-17,59,0.0,85.71%
1066540780,2018-08-17,32,0.0,100.00%
1358962955,2018-08-17,0,0.0,< 10%
1400682437,2018-08-17,2,0.0,50.00%
1401251883,2018-08-17,757,0.0,91.44%
858276916,2018-08-18,11,0.0,< 10%
858852389,2018-08-18,7,0.0,< 10%
897396670,2018-08-18,1,0.0,100.00%
897397438,2018-08-18,154,0.0,84.21%
897397561,2018-08-18,127,0.0,77.78%
898306788,2018-08-18,5,0.0,50.00%
898306791,2018-08-18,18,0.0,100.00%
898307682,2018-08-18,20,0.0,90.91%
1066540780,2018-08-18,22,0.0,100.00%
1358962958,2018-08-18,0,0.0,< 10%
1358962964,2018-08-18,1,0.0,100.00%
858276919,2018-08-19,189,0.0,10.72%
859238556,2018-08-19,2950,0.0,23.32%
897396601,2018-08-19,1,0.0, --
897396670,2018-08-19,1,0.0, --
897397438,2018-08-19,192,0.0,93.10%
898306791,2018-08-19,12,0.0,100.00%
898307682,2018-08-19,12,0.0,71.43%
1066540780,2018-08-19,16,0.0,100.00%
1358962955,2018-08-19,4,0.0,50.00%
858853109,2018-08-20,9906,0.0,38.98%
859238556,2018-08-20,1724,0.0,17.83%
897396478,2018-08-20,2,0.0, --
897396673,2018-08-20,1,0.0,100.00%
897401230,2018-08-20,92,0.0,88.89%
898306788,2018-08-20,18,0.0,57.14%
898307682,2018-08-20,14,0.0,70.00%
1066540780,2018-08-20,23,0.0,100.00%
1358962955,2018-08-20,4,0.0,33.33%
1358962958,2018-08-20,2,0.0,100.00%
1358962961,2018-08-20,3,0.0,< 10%
1358962964,2018-08-20,0,0.0,< 10%
1359648696,2018-08-20,1,0.0, --
1400682437,2018-08-20,17,0.0,43.48%
1401251883,2018-08-20,851,0.0,72.26%
1521914553,2018-08-20,4824,0.0,75.12%
858276916,2018-08-21,12,0.0,< 10%
858852389,2018-08-21,1,0.0,< 10%
858853109,2018-08-21,10274,0.0,40.32%
859238556,2018-08-21,1221,0.0,14.06%
897396601,2018-08-21,13,0.0,100.00%
897396670,2018-08-21,1,0.0,33.33%
897401230,2018-08-21,67,0.0,88.24%
898306788,2018-08-21,28,0.0,48.39%
898307682,2018-08-21,37,0.0,69.57%
1358962955,2018-08-21,2,0.0,33.33%
1358962961,2018-08-21,1,0.0,100.00%
1400682437,2018-08-21,3,0.0,< 10%
1401251883,2018-08-21,770,0.0,80.89%
1521914553,2018-08-21,12445,0.0,78.66%
859238556,2018-08-22,1904,0.0,20.92%
897396478,2018-08-22,0,0.0,< 10%
898306788,2018-08-22,28,0.0,52.38%
1358962955,2018-08-22,1,0.0,< 10%
1400682437,2018-08-22,6,0.0,50.00%
1401251883,2018-08-22,818,0.0,85.26%
1521914553,2018-08-22,6545,0.0,45.37%
858852389,2018-08-23,2,0.0,25.00%
858853109,2018-08-23,10458,0.0,42.42%
897396478,2018-08-23,3,0.0, --
897397438,2018-08-23,248,0.0,45.95%
897397561,2018-08-23,237,0.0,61.70%
897401230,2018-08-23,65,0.0,85.71%
898306791,2018-08-23,23,0.0,88.89%
1066540780,2018-08-23,74,0.0,100.00%
1400682437,2018-08-23,11,0.0,11.76%
1401251883,2018-08-23,820,0.0,84.85%
1521914553,2018-08-23,3080,0.0,25.43%
858276916,2018-08-24,19,0.1,< 10%
858276919,2018-08-24,60,0.0,< 10%
858852389,2018-08-24,0,0.0,< 10%
859238556,2018-08-24,2084,0.0,27.31%
897396673,2018-08-24,1,0.0,100.00%
897397438,2018-08-24,247,0.0,73.53%
897397561,2018-08-24,238,0.0,72.13%
897401230,2018-08-24,61,0.0,100.00%
898307682,2018-08-24,19,0.0,100.00%
1358962958,2018-08-24,3,0.0,66.67%
1358962961,2018-08-24,1,0.0,< 10%
1359648696,2018-08-24,1,0.0,< 10%
1521914553,2018-08-24,1825,0.0,19.62%
858276919,2018-08-25,128,0.0,16.24%
858852389,2018-08-25,0,0.0,< 10%
858853109,2018-08-25,7286,0.0,45.10%
898306788,2018-08-25,8,0.0,50.00%
898306791,2018-08-25,21,0.0,80.00%
1358962958,2018-08-25,0,0.0,< 10%
1528591128,2018-08-25,1447,0.0,81.59%
858852389,2018-08-26,0,0.0,< 10%
858853109,2018-08-26,7684,0.0,44.57%
859238556,2018-08-26,4571,0.0,45.91%
897396601,2018-08-26,2,0.0, --
897396670,2018-08-26,0,0.0,< 10%
897397438,2018-08-26,219,0.0,85.71%
897401230,2018-08-26,29,0.0,69.23%
898306791,2018-08-26,33,0.0,100.00%
1066540780,2018-08-26,34,0.0,100.00%
1358962958,2018-08-26,1,0.0,33.33%
1401251883,2018-08-26,630,0.0,87.38%
1521914553,2018-08-26,1732,0.0,26.27%
858276916,2018-08-27,42,0.0,< 10%
897396601,2018-08-27,3,0.0, --
897397561,2018-08-27,355,0.0,61.33%
898306791,2018-08-27,18,0.0,100.00%
1066540780,2018-08-27,21,0.0,100.00%
1358962958,2018-08-27,0,0.0,< 10%
1400682437,2018-08-27,19,0.0,32.35%
1528591128,2018-08-27,3407,0.0,79.99%
858276919,2018-08-28,192,0.0,14.31%
858853109,2018-08-28,14219,0.0,47.13%
897396478,2018-08-28,1,0.0, --
897396601,2018-08-28,1,0.0, --
897396670,2018-08-28,0,0.0,< 10%
897397561,2018-08-28,459,0.0,81.33%
898306788,2018-08-28,18,0.0,42.11%
898306791,2018-08-28,35,0.0,91.67%
898307682,2018-08-28,8,0.0,50.00%
1066540780,2018-08-28,25,0.0,100.00%
1358962955,2018-08-28,3,0.0,60.00%
1358962961,2018-08-28,1,0.0,100.00%
1359648696,2018-08-28,4,0.0,< 10%
1400682437,2018-08-28,19,0.0,18.60%
1521914553,2018-08-28,4639,0.0,36.21%
1528591128,2018-08-28,3783,0.0,80.24%
858276916,2018-08-29,14,0.1,< 10%
897396478,2018-08-29,6,0.0,100.00%
897401230,2018-08-29,107,0.0,60.00%
898306788,2018-08-29,9,0.0,31.58%
898306791,2018-08-29,22,0.0,75.00%
898307682,2018-08-29,54,0.0,87.50%
1066540780,2018-08-29,21,0.0,100.00%
1359648696,2018-08-29,2,0.0, --
1400682437,2018-08-29,20,0.0,27.03%
1401251883,2018-08-29,1022,0.0,84.58%
1521914553,2018-08-29,2301,0.0,22.49%
1528591128,2018-08-29,3939,0.0,77.03%
858852389,2018-08-30,18,0.0,12.66%
859238556,2018-08-30,1461,0.0,19.23%
897396601,2018-08-30,2,0.0,100.00%
897396670,2018-08-30,0,0.0,< 10%
897396673,2018-08-30,2,0.0,100.00%
897397438,2018-08-30,352,0.0,100.00%
897401230,2018-08-30,138,0.0,88.46%
898306788,2018-08-30,11,0.0,25.00%
898306791,2018-08-30,20,0.0,66.67%
1066540780,2018-08-30,27,0.0,100.00%
1358962955,2018-08-30,0,0.0,< 10%
1358962961,2018-08-30,1,0.0,100.00%
1521914553,2018-08-30,1800,0.0,21.45%
858276916,2018-08-31,18,0.0,< 10%
858852389,2018-08-31,0,0.0,< 10%
897396601,2018-08-31,1,0.0, --
897397438,2018-08-31,432,0.0,86.11%
897401230,2018-08-31,81,0.0,80.00%
898306788,2018-08-31,7,0.0,30.00%
1358962955,2018-08-31,1,0.0, --
1358962958,2018-08-31,2,0.0,100.00%
1528591128,2018-08-31,215,0.0,13.44%
858276916,2018-09-01,44,0.0,13.94%
858852389,2018-09-01,4,0.0,< 10%
858853109,2018-09-01,5752,0.0,56.49%
859238556,2018-09-01,2868,0.0,28.96%
897396478,2018-09-01,4,0.0,100.00%
897397438,2018-09-01,329,0.0,87.50%
897401230,2018-09-01,57,0.0,80.00%
898306788,2018-09-01,2,0.0,16.67%
1066540780,2018-09-01,8,0.0,100.00%
1358962964,2018-09-01,3,0.0,66.67%
1401251883,2018-09-01,856,0.0,86.32%
1521914553,2018-09-01,1388,0.0,22.06%
1528591128,2018-09-01,215,0.0,16.52%
858276916,2018-09-02,57,0.0,17.99%
858852389,2018-09-02,8,0.0,< 10%
858853109,2018-09-02,4744,0.0,53.95%
897396478,2018-09-02,5,0.0,100.00%
897396601,2018-09-02,1,0.0, --
897396673,2018-09-02,1,0.0,100.00%
897397438,2018-09-02,236,0.0,100.00%
897397561,2018-09-02,122,0.0,92.31%
897401230,2018-09-02,76,0.0,92.31%
898307682,2018-09-02,6,0.0,66.67%
1066540780,2018-09-02,6,0.0,100.00%
1358962955,2018-09-02,0,0.0,< 10%
1358962964,2018-09-02,4,0.0,80.00%
1400682437,2018-09-02,32,0.0,35.59%
858276919,2018-09-03,339,0.0,23.15%
858852389,2018-09-03,1,0.0,< 10%
858853109,2018-09-03,5330,0.0,52.79%
897396601,2018-09-03,1,0.0, --
897396670,2018-09-03,1,0.0,100.00%
897396673,2018-09-03,2,0.0,100.00%
897397561,2018-09-03,218,0.0,86.96%
897401230,2018-09-03,70,0.0,94.12%
898306788,2018-09-03,5,0.0,44.44%
898306791,2018-09-03,16,0.0,71.43%
898307682,2018-09-03,45,0.0,60.00%
1358962958,2018-09-03,5,0.0,25.00%
1358962964,2018-09-03,1,0.0, --
1400682437,2018-09-03,88,0.0,55.46%
1401251883,2018-09-03,971,0.0,81.34%
1528591128,2018-09-03,327,0.0,17.54%
897397438,2018-09-04,287,0.0,95.45%
898306788,2018-09-04,8,0.0,27.78%
898306791,2018-09-04,17,0.0,100.00%
1358962961,2018-09-04,1,0.0,50.00%
1521914553,2018-09-04,1339,0.0,16.54%
858276916,2018-09-05,30,0.0,41.94%
897396670,2018-09-05,0,0.0,< 10%
897397438,2018-09-05,519,0.0,98.55%
859238532,2018-11-02,7068,0.0,17.19%
897401707,2018-11-02,379,0.0,< 10%
1047267038,2018-11-02,15545,0.0,15.79%
1400682440,2018-11-02,10,0.0,25.00%
1401251886,2018-11-02,106,0.0,40.12%
1521914556,2018-11-02,1181,0.0,15.48%
1585224205,2018-11-02,1223,0.0,37.05%
1598831006,2018-11-02,333722,0.0,24.04%
858276865,2018-11-03,252,0.0,25.04%
858842840,2018-11-03,11611,0.0,12.01%
859238529,2018-11-03,1728,0.0,13.23%
859238532,2018-11-03,7478,0.0,15.50%
877479093,2018-11-03,481,0.0,15.30%
1352721070,2018-11-03,16,0.0,16.98%
1400682440,2018-11-03,16,0.0,33.33%
1401251886,2018-11-03,162,0.0,50.00%
1435177118,2018-11-03,16127,0.0,25.90%
1528591131,2018-11-03,545,0.0,14.99%
1585224205,2018-11-03,1068,0.0,35.34%
859238529,2018-11-04,2426,0.0,12.35%
877479093,2018-11-04,362,0.0,11.33%
897401707,2018-11-04,202,0.0,< 10%
1047267038,2018-11-04,12084,0.0,15.40%
1066540786,2018-11-04,234,0.0,11.63%
1352721070,2018-11-04,17,0.0,17.65%
1394686948,2018-11-04,17873,0.0,67.23%
1435177118,2018-11-04,21882,0.0,27.59%
859238532,2018-11-05,6876,0.0,17.36%
897397588,2018-11-05,943,0.0,46.98%
897401707,2018-11-05,213,0.0,< 10%
1394686948,2018-11-05,21371,0.0,81.37%
1400682440,2018-11-05,23,0.0,42.86%
1521914556,2018-11-05,1676,0.0,20.22%
1528591131,2018-11-05,591,0.0,12.77%
1585224205,2018-11-05,1346,0.0,37.56%
1598831006,2018-11-05,402440,0.0,26.13%
858276865,2018-11-06,237,0.0,14.00%
858842840,2018-11-06,13175,0.0,16.12%
859238529,2018-11-06,1335,0.0,12.89%
897397588,2018-11-06,1049,0.0,34.33%
1066540786,2018-11-06,178,0.0,15.21%
1359648693,2018-11-06,3,0.0,11.11%
1400682440,2018-11-06,12,0.0,33.33%
1435177637,2018-11-06,18850,0.0,61.96%
1528591131,2018-11-06,549,0.0,12.05%
1598831006,2018-11-06,380551,0.0,25.76%
858276865,2018-11-07,26,0.0,< 10%
858842840,2018-11-07,13441,0.0,15.75%
877479093,2018-11-07,8,0.0,55.56%
897397588,2018-11-07,859,0.0,19.76%
897401707,2018-11-07,815,0.0,12.38%
1066540786,2018-11-07,217,0.0,17.76%
1352721070,2018-11-07,6,0.0,< 10%
1400682440,2018-11-07,10,0.0,11.11%
1435177637,2018-11-07,19172,0.0,61.29%
1521914556,2018-11-07,1616,0.0,19.04%
1528591131,2018-11-07,634,0.0,12.50%
1585224205,2018-11-07,1203,0.0,35.92%
858254137,2018-11-08,1900,0.0,59.24%
858276865,2018-11-08,49,0.0,15.57%
858854348,2018-11-08,220,0.0,61.82%
859238532,2018-11-08,10272,0.0,20.80%
877479093,2018-11-08,3,0.0,20.00%
897397588,2018-11-08,985,0.0,39.97%
1066540786,2018-11-08,712,0.0,19.09%
1352721070,2018-11-08,10,0.0,12.77%
1359648693,2018-11-08,9,0.0,21.21%
1435177118,2018-11-08,34516,0.0,30.20%
1521914556,2018-11-08,2458,0.0,26.46%
1528591131,2018-11-08,539,0.0,11.63%
1598831006,2018-11-08,366888,0.0,24.45%
858254137,2018-11-09,1317,0.0,55.50%
858276865,2018-11-09,91,0.0,11.02%
858854348,2018-11-09,28,0.0,87.50%
897397588,2018-11-09,903,0.0,50.59%
1047267038,2018-11-09,45786,0.0,31.59%
1054087321,2018-11-09,3026,0.0,67.64%
1066540786,2018-11-09,745,0.0,19.09%
1352721070,2018-11-09,24,0.0,18.97%
1400682440,2018-11-09,13,0.0,14.29%
1435177118,2018-11-09,24119,0.0,27.08%
1435177637,2018-11-09,15909,0.0,59.95%
1521914556,2018-11-09,2405,0.0,30.56%
858842840,2018-11-10,12062,0.0,12.60%
897401707,2018-11-10,563,0.0,12.09%
1047267038,2018-11-10,35805,0.0,32.56%
1066540786,2018-11-10,590,0.0,22.16%
1394686948,2018-11-10,50181,0.0,95.07%
1435177637,2018-11-10,14911,0.0,56.22%
1521914556,2018-11-10,3249,0.0,40.23%
1528591131,2018-11-10,495,0.0,11.02%
1585224205,2018-11-10,1823,0.0,46.02%
858254137,2018-11-11,1034,0.0,58.09%
858842840,2018-11-11,14257,0.0,13.69%
858854348,2018-11-11,42,0.0,13.27%
859238532,2018-11-11,29460,0.0,43.38%
877479093,2018-11-11,3,0.0,33.33%
897401707,2018-11-11,435,0.0,< 10%
1047267038,2018-11-11,49956,0.0,38.23%
1054087321,2018-11-11,1245,0.0,37.04%
1352721070,2018-11-11,16,0.0,14.46%
1400682440,2018-11-11,14,0.0,16.67%
1585224205,2018-11-11,1704,0.0,45.40%
1598831006,2018-11-11,299442,0.0,22.00%
858254137,2018-11-12,1966,0.0,64.37%
859238532,2018-11-12,26746,0.0,37.54%
877479093,2018-11-12,6,0.0,75.00%
897401707,2018-11-12,765,0.0,11.61%
1054087321,2018-11-12,2888,0.0,30.24%
1066540786,2018-11-12,976,0.0,22.12%
1359648693,2018-11-12,8,0.0,19.23%
1394686948,2018-11-12,80428,0.0,95.26%
1400682440,2018-11-12,15,0.0,21.74%
1435177637,2018-11-12,20443,0.0,52.03%
1528591131,2018-11-12,837,0.0,18.85%
858254137,2018-11-13,2112,0.0,58.52%
858276865,2018-11-13,249,0.0,18.08%
859238529,2018-11-13,683,0.0,26.13%
877479093,2018-11-13,44,0.0,100.00%
897397588,2018-11-13,1017,0.0,48.49%
1047267038,2018-11-13,80171,0.0,36.06%
1054087321,2018-11-13,4000,0.0,46.89%
1352721070,2018-11-13,21,0.0,27.27%
1359648693,2018-11-13,11,0.0,30.43%
1394686948,2018-11-13,93783,0.0,93.74%
1401251886,2018-11-13,356,0.0,57.48%
1435177118,2018-11-13,34181,0.0,32.66%
1528591131,2018-11-13,967,0.0,22.42%
858254137,2018-11-14,2123,0.0,58.40%
858276865,2018-11-14,381,0.0,16.21%
859238532,2018-11-14,13036,0.0,21.20%
897397588,2018-11-14,1703,0.0,60.30%
897401707,2018-11-14,1104,0.0,23.07%
1394686948,2018-11-14,75494,0.0,91.22%
1401251886,2018-11-14,278,0.0,55.93%
1435177637,2018-11-14,17228,0.0,52.92%
1521914556,2018-11-14,2547,0.0,36.85%
1528591131,2018-11-14,1311,0.0,23.89%
858842840,2018-11-15,11899,0.0,14.21%
877479093,2018-11-15,58,0.0,50.00%
897401707,2018-11-15,1786,0.0,29.14%
1054087321,2018-11-15,3416,0.0,44.94%
1066540786,2018-11-15,342,0.0,16.05%
1352721070,2018-11-15,29,0.0,45.71%
1359648693,2018-11-15,7,0.0,12.00%
1400682440,2018-11-15,31,0.0,44.44%
1401251886,2018-11-15,300,0.0,57.08%
1435177637,2018-11-15,15326,0.0,49.58%
1528591131,2018-11-15,1671,0.0,25.15%
1585224205,2018-11-15,1534,0.0,33.64%
1598831006,2018-11-15,325154,0.0,24.82%
858854348,2018-11-16,9,0.0,< 10%
859238532,2018-11-16,9066,0.0,20.36%
897397588,2018-11-16,1733,0.0,56.95%
897401707,2018-11-16,1687,0.0,25.91%
1047267038,2018-11-16,35466,0.0,19.62%
1352721070,2018-11-16,15,0.0,42.31%
1394686948,2018-11-16,54740,0.0,86.58%
1400682440,2018-11-16,14,0.0,16.67%
1401251886,2018-11-16,467,0.0,59.49%
1435177118,2018-11-16,21870,0.0,30.83%
1435177637,2018-11-16,16052,0.0,58.01%
1521914556,2018-11-16,2069,0.0,32.07%
1585224205,2018-11-16,1045,0.0,29.84%
1598831006,2018-11-16,289251,0.0,23.45%
858254137,2018-11-17,901,0.0,59.62%
858276865,2018-11-17,1330,0.0,17.02%
858842840,2018-11-17,9652,0.0,10.88%
859238529,2018-11-17,3549,0.0,19.81%
897401707,2018-11-17,597,0.0,15.83%
1047267038,2018-11-17,14219,0.0,15.20%
1066540786,2018-11-17,401,0.1,17.49%
1352721070,2018-11-17,12,0.0,29.73%
1435177637,2018-11-17,16511,0.0,59.56%
1521914556,2018-11-17,1917,0.0,27.65%
1528591131,2018-11-17,1374,0.0,20.48%
1585224205,2018-11-17,948,0.0,32.08%
858842840,2018-11-18,9719,0.0,10.83%
897401707,2018-11-18,1649,0.0,20.97%
1047267038,2018-11-18,15784,0.0,16.55%
1054087321,2018-11-18,1224,0.0,38.91%
1359648693,2018-11-18,3,0.0,33.33%
1435177637,2018-11-18,15839,0.0,57.34%
1585224205,2018-11-18,867,0.1,32.75%
1598831006,2018-11-18,298736,0.0,22.41%
858254137,2018-11-19,1757,0.0,62.16%
858276865,2018-11-19,363,0.0,< 10%
859238529,2018-11-19,3209,0.0,16.64%
859238532,2018-11-19,6466,0.0,15.58%
877479093,2018-11-19,164,0.0,53.77%
897401707,2018-11-19,2481,0.0,25.19%
1047267038,2018-11-19,25273,0.0,16.48%
1054087321,2018-11-19,3045,0.0,37.94%
1066540786,2018-11-19,391,0.1,20.26%
1394686948,2018-11-19,31412,0.0,82.68%
1400682440,2018-11-19,5,0.0,< 10%
1401251886,2018-11-19,593,0.0,58.55%
1435177118,2018-11-19,33860,0.0,35.04%
1435177637,2018-11-19,17819,0.0,59.28%
1585224205,2018-11-19,1480,0.0,40.56%
1598831006,2018-11-19,377771,0.0,28.07%
1634286205,2018-11-19,4173,0.0,50.59%
1634567759,2018-11-19,3180,0.0,15.84%
858254137,2018-11-20,1614,0.0,63.25%
859238529,2018-11-20,1616,0.0,18.42%
877479093,2018-11-20,242,0.0,45.87%
897397588,2018-11-20,1382,0.0,44.39%
897401707,2018-11-20,2234,0.0,23.20%
1047267038,2018-11-20,19356,0.0,15.74%
1054087321,2018-11-20,887,0.0,18.87%
1352721070,2018-11-20,31,0.0,44.44%
1359648693,2018-11-20,1,0.0,< 10%
1401251886,2018-11-20,447,0.0,58.44%
1521914556,2018-11-20,1414,0.0,24.28%
1634567759,2018-11-20,8551,0.0,14.71%
1634571311,2018-11-20,5732,0.0,43.25%
1634942313,2018-11-20,12406,0.0,32.71%
858276865,2018-11-21,142,0.0,< 10%
858854348,2018-11-21,242,0.0,24.17%
859238532,2018-11-21,1875,0.0,19.13%
877479093,2018-11-21,94,0.0,55.88%
897401707,2018-11-21,1349,0.0,18.35%
1054087321,2018-11-21,732,0.0,16.93%
1066540786,2018-11-21,364,0.0,26.79%
1352721070,2018-11-21,50,0.0,63.89%
1359648693,2018-11-21,3,0.0,< 10%
1435177118,2018-11-21,21665,0.0,35.19%
1435177637,2018-11-21,13479,0.0,55.03%
1521914556,2018-11-21,1182,0.0,22.58%
1634567759,2018-11-21,4491,0.0,< 10%
1634571311,2018-11-21,2026,0.0,31.71%
1634939511,2018-11-21,1697,0.0,11.31%
858254137,2018-11-22,385,0.0,58.44%
858276865,2018-11-22,63,0.0,< 10%
858842840,2018-11-22,5872,0.0,< 10%
858854348,2018-11-22,136,0.0,30.43%
897397588,2018-11-22,1094,0.0,28.48%
1359648693,2018-11-22,1,0.0,10.00%
1394686948,2018-11-22,6728,0.0,91.04%
1400682440,2018-11-22,210,0.0,27.27%
1401251886,2018-11-22,370,0.0,25.96%
1521914556,2018-11-22,939,0.0,24.79%
1585224205,2018-11-22,353,0.0,27.18%
1598831006,2018-11-22,219379,0.0,22.43%
1634286205,2018-11-22,2764,0.0,< 10%
1634286229,2018-11-22,995,0.0,20.78%
1634567759,2018-11-22,2607,0.0,< 10%
858842840,2018-11-23,6426,0.0,< 10%
858854348,2018-11-23,144,0.0,38.52%
859238529,2018-11-23,255,0.0,< 10%
859238544,2018-11-23,2,0.0,100.00%
877479093,2018-11-23,42,0.0,60.00%
897397588,2018-11-23,1287,0.1,31.72%
897400981,2018-11-23,1,0.0, --
897401707,2018-11-23,623,0.0,18.39%
1400682440,2018-11-23,108,0.0,40.00%
1435177118,2018-11-23,8461,0.0,21.97%
1435177637,2018-11-23,9719,0.0,48.31%
1521914556,2018-11-23,928,0.0,22.31%
1528591131,2018-11-23,324,0.0,< 10%
1585224205,2018-11-23,430,0.0,24.74%
1598831006,2018-11-23,232162,0.0,21.92%
1634286205,2018-11-23,3225,0.0,19.70%
1634939511,2018-11-23,983,0.0,35.62%
858276865,2018-11-24,94,0.0,25.51%
859238529,2018-11-24,505,0.0,10.81%
897401707,2018-11-24,526,0.0,18.64%
1054087321,2018-11-24,279,0.0,70.13%
1066540786,2018-11-24,157,0.0,14.18%
1352721070,2018-11-24,55,0.0,55.88%
1400682440,2018-11-24,36,0.0,45.83%
1435177118,2018-11-24,8919,0.0,23.23%
